origin,id,txt,Ext1,Ext2,Ext3
reference1,56,Brandon Carter is a physicist whose professional field was on General Relativity is known for the invention of the Carter constant.,"| id | sbj           | pred       | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|---------------|------------|----------------------|-------|-----|------------------|
| #0 | Brandon Carter| is         | a physicist          | -     | -   | -                |
| #1 | Brandon Carter| was        | -                    | -     | on  | General Relativity |
| #2 | Brandon Carter| is known   | for the invention of the Carter constant | - | - | - |
| #3 | Brandon Carter| has        | professional field   | -     | -   | #1               |","| id | sbj           | pred        | obj_d              | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-------------|--------------------|-------|-----|------------------|
| #0 | Brandon Carter | is          | a physicist        | -     | -   | -                |
| #1 | Brandon Carter | was         | -                  | -     | on  | General Relativity |
| #2 | Brandon Carter | is known for| the invention      | -     | of  | the Carter constant |
| #3 | the invention  | is          | the Carter constant| -     | -   | -                |","| id | sbj           | pred        | obj_d            | obj_i | sig  | adv/cl/comp/sent |
|----|---------------|-------------|------------------|-------|------|------------------|
| #0 | Brandon Carter| is          | a physicist      |       |      |                  |
| #1 | Brandon Carter| was         | -                | on    | in   | General Relativity |
| #2 | Brandon Carter| is known for| the invention    | of    |      | the Carter constant |
| #3 | the Carter constant | is   | an invention     | by    |      | Brandon Carter    |
| #4 | Brandon Carter| is          | a physicist      | whose | #1   | professional field was on General Relativity |"
reference1,57,"Brandon Carter (born on born on 01-01-1942) is a professional in the field of general relativity, known for for the Carter constant and the No-hair theorem. Dennis William Sciama was his doctoral advisor.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Brandon Carter | was born | - | on | 01-01-1942 |
| #1 | Brandon Carter | is a professional | - | in | the field of general relativity |
| #2 | Brandon Carter | is known | - | for | the Carter constant and the No-hair theorem |
| #3 | Dennis William Sciama | was | doctoral advisor | to | Brandon Carter |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Brandon Carter | was born | - | on | 01-01-1942 |
| #1 | Brandon Carter | is a professional | - | in | the field of general relativity |
| #2 | Brandon Carter | is known | - | for | the Carter constant and the No-hair theorem |
| #3 | Dennis William Sciama | was | doctoral advisor | to Brandon Carter | - | - |","| id | sbj             | pred          | obj_d            | obj_i | sig | adv/cl/comp/sent            |
|----|-----------------|---------------|------------------|-------|-----|-----------------------------|
| #0 | Brandon Carter  | was born on   | 01-01-1942       | -     | -   | -                           |
| #1 | Brandon Carter  | is            | a professional   | in the field of general relativity | -   | -                           |
| #2 | Brandon Carter  | is known for  | the Carter constant | -   | -   | -                           |
| #3 | Brandon Carter  | is known for  | the No-hair theorem | -   | -   | -                           |
| #4 | Dennis William Sciama | was    | the doctoral advisor | of Brandon Carter | -   | -                           |"
reference1,58,"The album Bootleg Series Volume 1: The Quine Tapes fits into the Rock music genre, in the subgenre of ‘Proto-punk’.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The album Bootleg Series Volume 1: The Quine Tapes | fits into | the Rock music genre | - | in | the subgenre of ‘Proto-punk’ |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The album Bootleg Series Volume 1: The Quine Tapes | fits into | the Rock music genre | - | - | - |
| #1 | The Rock music genre | has subgenre | ‘Proto-punk’ | - | - | - |
| #2 | The album Bootleg Series Volume 1: The Quine Tapes | fits into | - | in the subgenre of ‘Proto-punk’ | - | - |","| id | sbj | pred | fits into | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | The album Bootleg Series Volume 1: The Quine Tapes | fits into | the Rock music genre | - | - | - | - |
| #1 | The album Bootleg Series Volume 1: The Quine Tapes | fits into | - | in the subgenre of ‘Proto-punk’ | - | - | - |"
reference1,59,"Piotr Hallmann was born in August 25th, 1987 and weighs 70.308kgs.","| id | sbj           | pred       | obj_d | obj_i | sig | adv/cl/comp/sent      |
|----|---------------|------------|-------|-------|-----|-----------------------|
| #0 | Piotr Hallmann | was born   | -     | -     | on  | August 25th, 1987     |
| #1 | Piotr Hallmann | weighs     | 70.308kgs | -     | -   | -                     |","| id | sbj           | pred      | obj_d | obj_i | sig | adv/cl/comp/sent       |
|----|---------------|-----------|-------|-------|-----|------------------------|
| #0 | Piotr Hallmann | was born  | -     | -     | on  | August 25th, 1987      |
| #1 | Piotr Hallmann | weighs    | 70.308kgs | -   | -   | -                      |","| id | sbj           | pred      | obj_d | obj_i | sig | adv/cl/comp/sent      |
|----|---------------|-----------|-------|-------|-----|-----------------------|
| #0 | Piotr Hallmann | was born  | -     | -     | on  | August 25th, 1987     |
| #1 | Piotr Hallmann | weighs    | 70.308kgs | -   | -   | -                     |"
reference1,60,"The population of the metropolitan area of Ciudad Ayala is 1,777,539.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the metropolitan area of Ciudad Ayala | has population | 1,777,539 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The population | is | 1,777,539 | of the metropolitan area of Ciudad Ayala | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The population | is | 1,777,539 | of the metropolitan area of Ciudad Ayala | - | - |"
reference1,61,"The Bootleg Series Volume I: The Quine tapes is a rock album, by the proto-punk band, The Velvet Underground.","| id | sbj                | pred | obj_d                                | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------|--------------------------------------|-------|-----|------------------|
| #0 | The Bootleg Series Volume I: The Quine tapes | is   | a rock album                        | -     | by  | the proto-punk band, The Velvet Underground |
| #1 | The Velvet Underground | is   | a proto-punk band                   | -     | -   | -                |","# Output
| id | sbj | pred | is | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - | - |
| #0 | The Bootleg Series Volume I: The Quine tapes | is | a rock album | - | - | - | - |
| #1 | The Velvet Underground | is | a proto-punk band | - | - | - | - |
| #2 | The Bootleg Series Volume I: The Quine tapes | is by | The Velvet Underground | - | - | - | - |","| id | sbj                 | pred | obj_d                      | obj_i | sig | adv/cl/comp/sent |
|----|---------------------|------|----------------------------|-------|-----|------------------|
| #0 | The Bootleg Series Volume I: The Quine tapes | is  | a rock album                | -     | by  | the proto-punk band, The Velvet Underground |
| #1 | The Velvet Underground | is   | the proto-punk band        | -     | -   | -                |"
reference1,62,"The Fellowship of the Ring belongs to the fantasy literary genre, released on July 29, 1954, followed by The Two Towers and published by George Allen & Unwin. The Hobbit came before it.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Fellowship of the Ring | belongs to | the fantasy literary genre | - | - | - |
| #1 | The Fellowship of the Ring | was released | - | - | on | July 29, 1954 |
| #2 | The Fellowship of the Ring | was followed by | The Two Towers | - | - | - |
| #3 | The Fellowship of the Ring | was published by | George Allen & Unwin | - | - | - |
| #4 | The Hobbit | came before | The Fellowship of the Ring | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Fellowship of the Ring | belongs to | the fantasy literary genre | - | - | - |
| #1 | The Fellowship of the Ring | was released | - | - | on | July 29, 1954 |
| #2 | The Fellowship of the Ring | was followed by | The Two Towers | - | - | - |
| #3 | The Fellowship of the Ring | was published by | George Allen & Unwin | - | - | - |
| #4 | The Hobbit | came before | The Fellowship of the Ring | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Fellowship of the Ring | belongs to | the fantasy literary genre | - | - | - |
| #1 | The Fellowship of the Ring | was released | - | - | on | July 29, 1954 |
| #2 | The Fellowship of the Ring | was followed by | The Two Towers | - | - | - |
| #3 | The Fellowship of the Ring | was published by | George Allen & Unwin | - | - | - |
| #4 | The Hobbit | came before | The Fellowship of the Ring | - | - | - |"
reference1,63,"Categorised as a contributing Property, the 11th Mississippi Infantry Monument was established in 2000. It is located in Adams County in the municipality of Gettysburg in Pennsylvania. This county has Carroll County, Maryland to its southeast, and Cumberland county to its north.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the 11th Mississippi Infantry Monument | was established | - | - | in | 2000 |
| #1 | the 11th Mississippi Infantry Monument | was categorised | as a contributing Property | - | - | - |
| #2 | the 11th Mississippi Infantry Monument | is located | - | in Adams County in the municipality of Gettysburg in Pennsylvania | - | - |
| #3 | Adams County | has | Carroll County, Maryland | to its southeast | - | - |
| #4 | Adams County | has | Cumberland county | to its north | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the 11th Mississippi Infantry Monument | was established | - | - | in | 2000 |
| #1 | the 11th Mississippi Infantry Monument | was categorised | as a contributing Property | - | - | - |
| #2 | the 11th Mississippi Infantry Monument | is located | - | in Adams County in the municipality of Gettysburg in Pennsylvania | - | - |
| #3 | Adams County | has | Carroll County, Maryland | to its southeast | - | - |
| #4 | Adams County | has | Cumberland County | to its north | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the 11th Mississippi Infantry Monument | was established | - | - | in | 2000 |
| #1 | the 11th Mississippi Infantry Monument | is located | - | in Adams County in the municipality of Gettysburg in Pennsylvania | - | - |
| #2 | Adams County | has | Carroll County, Maryland | to its southeast | - | - |
| #3 | Adams County | has | Cumberland County | to its north | - | - |
| #4 | the 11th Mississippi Infantry Monument | is categorised as | a contributing Property | - | - | - |"
reference1,64,"Preceded by the Love American Style album and the Let it Breed album, the album Turn Me On has a runtime of just over 35 minutes.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the album Turn Me On | has a runtime of | just over 35 minutes | - | - | - |
| #1 | the album Turn Me On | was preceded by | the Love American Style album and the Let it Breed album | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the album Turn Me On | has a runtime of | just over 35 minutes | - | - | - |
| #1 | the album Turn Me On | was preceded by | the Love American Style album and the Let it Breed album | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the album Turn Me On | has a runtime of | just over 35 minutes | - | - | - |
| #1 | the album Turn Me On | was preceded by | the Love American Style album and the Let it Breed album | - | - | - |"
reference1,65,The album by the Honeymoon Killers is titled Turn Me On.,"| id | sbj                 | pred   | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|---------------------|--------|------------|-------|-----|------------------|
| #0 | The album           | is titled | Turn Me On | by the Honeymoon Killers | -   | -                |","| id | sbj                  | pred    | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|---------|-------------|-------|-----|------------------|
| #0 | The album            | is titled | Turn Me On | -     | by  | the Honeymoon Killers |","| id | sbj                | pred     | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|----------|-------------|-------|-----|------------------|
| #0 | the album          | is titled | Turn Me On | -     | by  | the Honeymoon Killers |"
reference1,66,"The 11th Mississippi Infantry Monument is located in the United States in the municipality of Gettysburg which is in Adams County, Pennsylvania. To the southeast of Adams County, Pennsylvania lies Carroll County, Maryland while to its north is Cumberland County, Pennsylvania. The monument falls under the category of Contributing property.","# Output
| id | sbj                                      | pred          | obj_d                    | obj_i | sig | adv/cl/comp/sent                     |
|----|------------------------------------------|---------------|--------------------------|-------|-----|--------------------------------------|
| #0 | The 11th Mississippi Infantry Monument   | is located    | -                        | in the United States | -   | #1                                   |
| #1 | The 11th Mississippi Infantry Monument   | is located    | -                        | in the municipality of Gettysburg | -   | #2                                   |
| #2 | the municipality of Gettysburg           | is in         | Adams County, Pennsylvania| -     | -   | -                                    |
| #3 | Adams County, Pennsylvania               | lies          | -                        | to the southeast | -   | in Carroll County, Maryland          |
| #4 | Adams County, Pennsylvania               | lies          | -                        | to the north | -   | in Cumberland County, Pennsylvania    |
| #5 | The 11th Mississippi Infantry Monument   | falls under   | the category             | of Contributing property | -   | -                                    |
| #6 | the category                             | is            | Contributing property    | -     | -   | -                                    |","# Output
| id | sbj                                      | pred        | obj_d                    | obj_i | sig | adv/cl/comp/sent                 |
|----|------------------------------------------|-------------|--------------------------|-------|-----|----------------------------------|
| #0 | The 11th Mississippi Infantry Monument   | is located  | -                        | in the United States | in | the municipality of Gettysburg, Adams County, Pennsylvania |
| #1 | the municipality of Gettysburg           | is in       | Adams County, Pennsylvania | -     | -   | -                                |
| #2 | Adams County, Pennsylvania               | lies        | -                        | to the southeast | -   | Carroll County, Maryland         |
| #3 | Adams County, Pennsylvania               | lies        | -                        | to its north | -   | Cumberland County, Pennsylvania  |
| #4 | The 11th Mississippi Infantry Monument   | falls under | the category              | -     | -   | Contributing property            |","# Output
| id | sbj                                         | pred       | obj_d                         | obj_i | sig | adv/cl/comp/sent                        |
|----|--------------------------------------------|------------|-------------------------------|-------|-----|-----------------------------------------|
| #0 | The 11th Mississippi Infantry Monument      | is located | -                             | in the United States | in | the municipality of Gettysburg which is in Adams County, Pennsylvania |
| #1 | the municipality of Gettysburg              | is         | in Adams County, Pennsylvania | -     | -   | -                                       |
| #2 | Adams County, Pennsylvania                  | lies       | -                             | to the southeast of | -   | Carroll County, Maryland                |
| #3 | Adams County, Pennsylvania                  | has        | north                         | -     | -   | Cumberland County, Pennsylvania         |
| #4 | The 11th Mississippi Infantry Monument      | falls under| the category of Contributing property | - | - | -                                       |
| #5 | Carroll County                              | is         | in Maryland                   | -     | -   | -                                       |
| #6 | Cumberland County                           | is         | in Pennsylvania               | -     | -   | -                                       |"
reference1,67,Musician John Lennon wrote and performed the song Imagine.,"| id | sbj          | pred       | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|--------------|------------|-------------|-------|-----|------------------|
| #0 | John Lennon  | wrote      | the song Imagine | -     | -   | -                |
| #1 | John Lennon  | performed  | the song Imagine | -     | -   | -                |
| #2 | John Lennon  | is         | a musician       | -     | -   | -                |","| id | sbj           | pred      | obj_d      | obj_i | sig | adv/cl/comp/sent |
|----|---------------|-----------|------------|-------|-----|------------------|
| #0 | John Lennon   | wrote     | the song Imagine | -     | -   | -                |
| #1 | John Lennon   | performed | the song Imagine | -     | -   | -                |
| #2 | John Lennon   | is        | a musician       | -     | -   | -                |","| id | sbj          | pred        | obj_d  | obj_i | sig | adv/cl/comp/sent |
|----|--------------|-------------|--------|-------|-----|------------------|
| #0 | John Lennon  | wrote       | Imagine | -     | -   | -                |
| #1 | John Lennon  | performed   | Imagine | -     | -   | -                |
| #2 | John Lennon  | is musician | -       | -     | -   | -                |"
reference1,68,"The campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090. The University is affiliated with the Visvesvaraya Technological University and was given the status of Technical Campus by All India Council for Technical Education, which is located in Mumbai.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The campus of the Acharya Institute of Technology | is located | - | at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090 | - | - |
| #1 | The University | is affiliated | - | with the Visvesvaraya Technological University | - | - |
| #2 | The University | was given | the status of Technical Campus | by All India Council for Technical Education | - | - |
| #3 | All India Council for Technical Education | is located | - | in Mumbai | - | - |
| #4 | The Acharya Institute of Technology | has campus | The campus | - | - | - |
| #5 | The University | is | The University | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The campus of the Acharya Institute of Technology | is located at | Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090 | - | - | - |
| #1 | The University | is affiliated with | the Visvesvaraya Technological University | - | - | - |
| #2 | The University | was given | the status of Technical Campus | by All India Council for Technical Education | - | - |
| #3 | All India Council for Technical Education | is located in | Mumbai | - | - | - |
| #4 | The University | is | - | - | at | the Acharya Institute of Technology |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The campus of the Acharya Institute of Technology | is located at | Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090 | - | - | - |
| #1 | The University | is affiliated with | the Visvesvaraya Technological University | - | - | - |
| #2 | The University | was given | the status of Technical Campus | by All India Council for Technical Education | - | - |
| #3 | All India Council for Technical Education | is located in | Mumbai | - | - | - |
| #4 | The campus | belongs to | the Acharya Institute of Technology | - | - | - |
| #5 | The University | is | - | - | - | - |"
reference1,69,Bionico is a dessert food found in Mexico where the local currency is the peso. Another nice dessert is the confectionery Sandesh.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bionico | is | a dessert food | - | - | - |
| #1 | Bionico | is found | - | in Mexico | where | the local currency is the peso |
| #2 | Mexico | has local currency | the peso | - | - | - |
| #3 | Sandesh | is | a nice dessert | - | - | - |
| #4 | Sandesh | is | a confectionery | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | Bionico | is | a dessert food | - | - | - |
| #1 | Bionico | is found | - | in Mexico | where | the local currency is the peso |
| #2 | Mexico | has local currency | the peso | - | - | - |
| #3 | Sandesh | is | a nice dessert | - | - | - |
| #4 | Sandesh | is | a confectionery | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bionico | is | a dessert food | - | - | - |
| #1 | Bionico | is found | - | in Mexico | where | the local currency is the peso |
| #2 | Mexico | has local currency | the peso | - | - | - |
| #3 | Sandesh | is | a nice dessert | - | - | - |
| #4 | Sandesh | is | a confectionery | - | - | - |"
reference1,70,"The children's show Bananaman, created by Steve Bright and starring Lancashire born Bill Oddie, was broadcast by the BBC. The BBC is a London based broadcasting house.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bananaman | was created | - | by Steve Bright | - | - |
| #1 | Bananaman | starred | Lancashire born Bill Oddie | - | - | - |
| #2 | Bananaman | was broadcast | - | by the BBC | - | - |
| #3 | the BBC | is | a broadcasting house | - | based in | London |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bananaman | was created | - | by Steve Bright | - | - |
| #1 | Bananaman | starred | Lancashire born Bill Oddie | - | - | - |
| #2 | The BBC | broadcast | Bananaman | - | - | - |
| #3 | The BBC | is | a broadcasting house | - | based in | London |
| #4 | Steve Bright | created | Bananaman | - | - | - |
| #5 | Bill Oddie | was born | in Lancashire | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bananaman | was created by | Steve Bright | - | - | - |
| #1 | Bananaman | starred | Bill Oddie | - | - | - |
| #2 | Bill Oddie | was born in | Lancashire | - | - | - |
| #3 | Bananaman | was broadcast by | the BBC | - | - | - |
| #4 | the BBC | is | a broadcasting house | - | based in | London |"
reference1,71,"Nord is an album by Year of No Light in the sludge metal genre, of which southern sludge is a subgenre.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Nord | is | an album | - | - | - |
| #1 | Nord | is by | Year of No Light | - | - | - |
| #2 | Nord | is in | the sludge metal genre | - | - | - |
| #3 | the sludge metal genre | has subgenre | southern sludge | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Nord | is | an album | by Year of No Light | - | - |
| #1 | Nord | is | in | the sludge metal genre | - | - |
| #2 | southern sludge | is a subgenre | of | the sludge metal genre | - | - |
| #3 | Year of No Light | released | Nord | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Nord | is | an album | - | - | - |
| #1 | Nord | is by | Year of No Light | - | - | - |
| #2 | Nord | is in | the sludge metal genre | - | - | - |
| #3 | southern sludge | is a subgenre | of the sludge metal genre | - | - | - |"
reference1,72,"Lady Anne Monson was born in Darlington, in the Kingdom of England, on January 1st, 1726. Though Monson lived in the Kingdom of England and held British nationality, she resided in India for most of her life. She passed away on February 18th, 1776.","| id | sbj           | pred          | obj_d | obj_i | sig | adv/cl/comp/sent            |
|----|---------------|---------------|-------|-------|-----|-----------------------------|
| #0 | Lady Anne Monson | was born      | -     | in Darlington, in the Kingdom of England | on | January 1st, 1726          |
| #1 | Lady Anne Monson | lived         | -     | in the Kingdom of England | -   | -                           |
| #2 | Lady Anne Monson | held          | British nationality | - | -   | -                           |
| #3 | Lady Anne Monson | resided       | -     | in India | for most of | her life                     |
| #4 | Lady Anne Monson | passed away   | -     | - | on | February 18th, 1776           |","| id | sbj          | pred          | obj_d | obj_i | sig  | adv/cl/comp/sent                |
|----|--------------|---------------|-------|-------|------|---------------------------------|
| #0 | Lady Anne Monson | was born      | -     | in Darlington, in the Kingdom of England | on   | January 1st, 1726               |
| #1 | Monson       | lived          | -     | in the Kingdom of England | -    | -                               |
| #2 | Monson       | held           | British nationality | -     | -    | -                               |
| #3 | Monson       | resided        | -     | in India | for most of | her life                        |
| #4 | Monson       | passed away    | -     | -    | on   | February 18th, 1776              |","| id | sbj             | pred      | obj_d | obj_i | sig   | adv/cl/comp/sent                |
|----|-----------------|-----------|-------|-------|-------|---------------------------------|
| #0 | Lady Anne Monson| was born   | -     | in Darlington, in the Kingdom of England | on   | January 1st, 1726               |
| #1 | Lady Anne Monson| lived      | -     | in the Kingdom of England       | -     | -                               |
| #2 | Lady Anne Monson| held       | British nationality | -     | -     | -                               |
| #3 | Lady Anne Monson| resided    | -     | in India                       | for   | most of her life                |
| #4 | Lady Anne Monson| passed away| -     | -                              | on    | February 18th, 1776             |"
reference1,73,"The Pontiac Rageous, a coupe manufactured by Pontiac, was assembled in Detroit, Michigan starting production in 1997. The last production of the Pontiac Rageous was in 1997.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Pontiac Rageous | is a coupe | - | manufactured by Pontiac | - | - |
| #1 | The Pontiac Rageous | was assembled | - | in Detroit, Michigan | starting | production in 1997 |
| #2 | The Pontiac Rageous | started production | - | - | in | 1997 |
| #3 | The last production of the Pontiac Rageous | was | in 1997 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Pontiac Rageous | is a coupe | - | - | - | - |
| #1 | The Pontiac Rageous | was manufactured | - | by Pontiac | - | - |
| #2 | The Pontiac Rageous | was assembled | - | in Detroit, Michigan | starting | production in 1997 |
| #3 | The Pontiac Rageous | started production | - | - | in | 1997 |
| #4 | The Pontiac Rageous | had last production | - | - | in | 1997 |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | The Pontiac Rageous | is a coupe | - | - | - | - |
| #1 | The Pontiac Rageous | was manufactured | - | by Pontiac | - | - |
| #2 | The Pontiac Rageous | was assembled | - | in Detroit, Michigan | starting | production in 1997 |
| #3 | The Pontiac Rageous | started production | - | - | in | 1997 |
| #4 | The Pontiac Rageous | had last production | - | - | in | 1997 |"
reference1,74,"The Honeymoon Killers, producers of the album Turn Me On, are also associated with the band Pussy Galore.","| id | sbj                 | pred          | obj_d        | obj_i | sig | adv/cl/comp/sent |
|----|---------------------|---------------|--------------|-------|-----|------------------|
| #0 | The Honeymoon Killers | are producers | of the album Turn Me On | -     | -   | -                |
| #1 | The Honeymoon Killers | are associated | with the band Pussy Galore | -     | -   | -                |","| id | sbj                  | pred        | obj_d          | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|-------------|----------------|-------|-----|------------------|
| #0 | The Honeymoon Killers | produced    | the album Turn Me On | -     | -   | -                |
| #1 | The Honeymoon Killers | are associated with | the band Pussy Galore | -     | -   | -                |","| id | sbj                  | pred       | obj_d     | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|------------|-----------|-------|-----|------------------|
| #0 | The Honeymoon Killers | produced   | the album | -     | -   | Turn Me On       |
| #1 | The Honeymoon Killers | are associated with | the band | -   | -   | Pussy Galore     |"
reference1,75,Bionico (a dish served for dessert) is a food from Guadalajara in Mexico. The currency in Mexico is the Mexican peso inhabited by the Mexicans. A cookie is a dessert.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | Bionico | is a food | - | from Guadalajara in Mexico | - | - |
| #1 | Bionico | is served | for dessert | - | - | - |
| #2 | Mexico | has currency | the Mexican peso | - | - | - |
| #3 | the Mexican peso | is inhabited by | the Mexicans | - | - | - |
| #4 | A cookie | is a dessert | - | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bionico | is a food | - | from Guadalajara in Mexico | - | - |
| #1 | Bionico | is served | for dessert | - | - | - |
| #2 | Mexico | has currency | the Mexican peso | - | - | - |
| #3 | the Mexican peso | is inhabited | by the Mexicans | - | - | - |
| #4 | A cookie | is | a dessert | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Bionico | is | a dish served for dessert | - | - | - |
| #1 | Bionico | is | a food | - | from | Guadalajara in Mexico |
| #2 | The currency in Mexico | is | the Mexican peso | - | - | - |
| #3 | The currency in Mexico | is inhabited by | the Mexicans | - | - | - |
| #4 | A cookie | is | a dessert | - | - | - |"
reference1,76,Turn Me On's genre can be defined as punk blues and noise rock.,"| id | sbj        | pred       | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|------------|------------|-------------|-------|-----|------------------|
| #0 | Turn Me On | can be     | punk blues  | -     | as  | genre            |
| #1 | Turn Me On | can be     | noise rock  | -     | as  | genre            |","| id | sbj       | pred       | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------------|-------------|-------|-----|------------------|
| #0 | Turn Me On | can be defined | as punk blues and noise rock | -     | -   | -                |","| id | sbj       | pred       | obj_d       | obj_i | sig | adv/cl/comp/sent |
|----|-----------|------------|-------------|-------|-----|------------------|
| #0 | Turn Me On | can be defined | as punk blues | -     | and | noise rock       |"
