origin,id,txt,Ext1,Ext2,Ext3
baseline.txt,118,"bandeja paisa is a dish from the paisa region region of the colombian cuisine. the main ingredients are red beans, pork belly, white rice, ground meat, chicharon, fried egg, plantain (patacones), chorizo, arepa, hogao sauce, black pudding (morcilla), avocado and lemon.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | bandeja paisa | is | a dish | - | from | the paisa region of the Colombian cuisine |
| #1 | bandeja paisa | has main ingredients | red beans, pork belly, white rice, ground meat, chicharon, fried egg, plantain (patacones), chorizo, arepa, hogao sauce, black pudding (morcilla), avocado, and lemon | - | - | - |","# Output
| id | sbj           | pred         | obj_d        | obj_i | sig | adv/cl/comp/sent                |
|----|---------------|--------------|--------------|-------|-----|---------------------------------|
| #0 | bandeja paisa | is           | a dish       | -     | from | the paisa region of the colombian cuisine |
| #1 | bandeja paisa | has          | main ingredients | -     | -   | #2                              |
| #2 | main ingredients | include   | red beans    | -     | -   | -                               |
| #3 | main ingredients | include   | pork belly   | -     | -   | -                               |
| #4 | main ingredients | include   | white rice   | -     | -   | -                               |
| #5 | main ingredients | include   | ground meat  | -     | -   | -                               |
| #6 | main ingredients | include   | chicharon    | -     | -   | -                               |
| #7 | main ingredients | include   | fried egg    | -     | -   | -                               |
| #8 | main ingredients | include   | plantain     | -     | -   | -                               |
| #9 | main ingredients | include   | chorizo      | -     | -   | -                               |
| #10| main ingredients | include   | arepa        | -     | -   | -                               |
| #11| main ingredients | include   | hogao sauce  | -     | -   | -                               |
| #12| main ingredients | include   | black pudding| -     | -   | -                               |
| #13| main ingredients | include   | avocado      | -     | -   | -                               |
| #14| main ingredients | include   | lemon        | -     | -   | -                               |
| #15| plantain        | is also known as | patacones | -    | -   | -                               |
| #16| black pudding   | is also known as | morcilla  | -    | -   | -                               |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | bandeja paisa | is | a dish | from the paisa region of the colombian cuisine | - | - |
| #1 | bandeja paisa | has main ingredients | red beans, pork belly, white rice, ground meat, chicharon, fried egg, plantain (patacones), chorizo, arepa, hogao sauce, black pudding (morcilla), avocado, lemon | - | - | - |"
baseline.txt,119,beef kway teow originates from the singapore region of singapore and indonesia where the standard chinese is spoken and the leader is halimah yacob.,"| id | sbj           | pred        | obj_d          | obj_i | sig  | adv/cl/comp/sent                    |
|----|---------------|-------------|----------------|-------|------|-------------------------------------|
| #0 | beef kway teow| originates  | -              | from the singapore region of Singapore and Indonesia | -    | where the standard Chinese is spoken and the leader is Halimah Yacob |
| #1 | the singapore region of Singapore and Indonesia | has spoken language | standard Chinese | - | - | - |
| #2 | the singapore region of Singapore and Indonesia | has leader | Halimah Yacob | - | - | - |","| id | sbj             | pred       | obj_d         | obj_i | sig  | adv/cl/comp/sent                 |
|----|-----------------|------------|---------------|-------|------|----------------------------------|
| #0 | beef kway teow  | originates | -             | from  | -    | the Singapore region of Singapore and Indonesia |
| #1 | the Singapore region of Singapore and Indonesia | is spoken | standard Chinese | - | where | - |
| #2 | the Singapore region of Singapore and Indonesia | has leader | Halimah Yacob | - | where | - |","| id | sbj           | pred         | obj_d         | obj_i | sig   | adv/cl/comp/sent               |
|----|---------------|--------------|---------------|-------|-------|--------------------------------|
| #0 | beef kway teow | originates from | the Singapore region | of Singapore and Indonesia | -     | -                              |
| #1 | the Singapore region | is located in | Singapore and Indonesia | -     | -     | -                              |
| #2 | the Singapore region | has standard language | standard Chinese | -     | -     | -                              |
| #3 | the Singapore region | has leader | Halimah Yacob | -     | -     | -                              |"
baseline.txt,120,"binignit is a dessert that can be found in philippines, where spanish is spoken and spanish is spoken.","| id | sbj    | pred        | obj_d   | obj_i | sig  | adv/cl/comp/sent         |
|----|--------|-------------|---------|-------|------|--------------------------|
| #0 | binignit | is          | a dessert | -     | -    | -                        |
| #1 | binignit | can be found | -       | in Philippines | where | spanish is spoken |
| #2 | Philippines | is spoken | spanish | -     | -    | -                        |","| id | sbj     | pred    | obj_d   | obj_i | sig  | adv/cl/comp/sent      |
|----|---------|---------|---------|-------|------|-----------------------|
| #0 | binignit | is      | a dessert | -     | -    | -                     |
| #1 | binignit | can be found | -       | in Philippines | where | spanish is spoken |
| #2 | Philippines | is a place | -       | -     | where | spanish is spoken |","| id | sbj      | pred        | obj_d   | obj_i | sig  | adv/cl/comp/sent            |
|----|----------|-------------|---------|-------|------|-----------------------------|
| #0 | binignit | is          | a dessert | -     | -    | -                           |
| #1 | binignit | can be found | -       | in the Philippines | where | spanish is spoken |
| #2 | spanish  | is spoken   | -       | in the Philippines | -    | -                   |"
baseline.txt,121,a loyal character dancer is published by soho press in the united states. the language of the us is english and one of the ethnic groups is native americans. english is spoken in great britain.,"| id | sbj                  | pred      | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|----------------------|-----------|----------------------|-------|-----|------------------|
| #0 | a loyal character dancer | is published | -                    | by Soho Press | in | the United States |
| #1 | the language of the US | is         | English              | -     | -   | -                |
| #2 | one of the ethnic groups | is         | Native Americans    | in the US | -   | -                |
| #3 | English              | is spoken  | -                    | in Great Britain | -   | -                |","| id | sbj                      | pred       | obj_d               | obj_i | sig | adv/cl/comp/sent |
|----|--------------------------|------------|---------------------|-------|-----|------------------|
| #0 | a loyal character dancer | is published | -                  | by Soho Press | in | the United States |
| #1 | the language of the US    | is          | English             | -     | -   | -                |
| #2 | one of the ethnic groups | is          | Native Americans    | in the US | -   | -                |
| #3 | English                  | is spoken   | -                   | in Great Britain | - | -                |","| id | sbj                     | pred     | obj_d                | obj_i | sig | adv/cl/comp/sent |
|----|-------------------------|----------|----------------------|-------|-----|-----------------|
| #0 | a loyal character dancer | is published | -                  | by soho press | in  | the United States |
| #1 | the United States        | has language | English            | -     | -   | -               |
| #2 | the United States        | has ethnic group | one of the ethnic groups | - | -   | -               |
| #3 | one of the ethnic groups | is           | Native Americans   | -     | -   | -               |
| #4 | English                 | is spoken   | -                   | in    | -   | Great Britain   |"
baseline.txt,122,"a severed wasp is from the united states, where english is spoken and the capital is washington d. c. native americans are one of the ethnic groups there.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | a severed wasp | is from | the United States | - | - | - |
| #1 | the United States | is | - | - | where | english is spoken and the capital is Washington D. C. |
| #2 | English | is spoken | - | in the United States | - | - |
| #3 | the capital | is | Washington D. C. | of the United States | - | - |
| #4 | Native Americans | are | one of the ethnic groups | - | there | in the United States |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | a severed wasp | is from | the United States | - | - | - |
| #1 | English | is spoken | - | in the United States | where | - |
| #2 | the capital | is | Washington D.C. | of the United States | where | - |
| #3 | Native Americans | are | one of the ethnic groups | - | there | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | a severed wasp | is from | the United States | - | - | - |
| #1 | English | is spoken | - | in the United States | where | a severed wasp is from |
| #2 | the capital | is | Washington D.C. | of the United States | where | a severed wasp is from |
| #3 | Native Americans | are | one of the ethnic groups | - | there | in the United States |"
baseline.txt,123,1634 the ram rebellion comes from the united states where the capital is washington d. c. and barack obama is the leader. the capital is washington d. c. and the ethnic group is native americans.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the ram rebellion | comes from | the United States | - | - | - |
| #1 | the United States | has capital | Washington D.C. | - | - | - |
| #2 | the United States | has leader | Barack Obama | - | - | - |
| #3 | the United States | has ethnic group | Native Americans | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | the ram rebellion | comes from | the United States | - | - | - |
| #1 | the United States | has capital | Washington D.C. | - | - | - |
| #2 | the United States | has leader | Barack Obama | - | - | - |
| #3 | the capital, Washington D.C. | is | - | - | - | - |
| #4 | the United States | has ethnic group | Native Americans | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the ram rebellion | comes from | the United States | - | - | - |
| #1 | the United States | has capital | Washington D.C. | - | - | - |
| #2 | the United States | has leader | Barack Obama | - | - | - |
| #3 | the United States | has ethnic group | Native Americans | - | - | - |"
baseline.txt,124,"the state of texas is part of the state of texas, united states. the capital of the state is washington, d. c. and the language spoken is english. the state is also the location of the state of texas.","| id | sbj               | pred         | obj_d               | obj_i | sig | adv/cl/comp/sent |
|----|-------------------|--------------|---------------------|-------|-----|------------------|
| #0 | the state of texas | is part of   | the state of texas  | -     | -   | -                |
| #1 | the state of texas | is part of   | the United States   | -     | -   | -                |
| #2 | the state          | has capital  | Washington, D.C.    | -     | -   | -                |
| #3 | the state          | has language | English             | -     | -   | -                |
| #4 | the state of texas | is also      | the location of     | -     | of  | the state of texas |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the state of texas | is part of | the state of texas, united states | - | - | - |
| #1 | the state | has capital | washington, d. c. | - | - | - |
| #2 | the state | has language spoken | english | - | - | - |
| #3 | the state | is also the location of | the state of texas | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the state of Texas | is part of | the state of Texas, United States | - | - | - |
| #1 | the capital of the state | is | Washington, D.C. | - | - | - |
| #2 | the language spoken | is | English | - | - | - |
| #3 | the state | is also the location of | the state of Texas | - | - | - |"
baseline.txt,125,"the city of auburn, washington, is the home of the city of atlantic city, a part of king county, washington, in the united states. the city is the location of atlantic city international airport.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the city of Auburn, Washington | is | the home of the city of Atlantic City | - | - | - |
| #1 | the city of Auburn, Washington | is | a part of King County, Washington | - | in | the United States |
| #2 | the city of Atlantic City | is | the location of Atlantic City International Airport | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the city of Auburn, Washington | is | the home of the city of Atlantic City | - | - | - |
| #1 | the city of Atlantic City | is | a part of King County, Washington | - | in | the United States |
| #2 | the city of Auburn, Washington | is | the location of Atlantic City International Airport | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the city of Auburn, Washington | is | the home of the city of Atlantic City | - | - | - |
| #1 | the city of Auburn, Washington | is | a part of King County, Washington | - | in | the United States |
| #2 | the city of Auburn, Washington | is | the location of Atlantic City International Airport | - | - | - |"
baseline.txt,126,"the people of united states are known as americans and the language is spanish. the country is the location of the city of angola, indiana, which is part of steuben county, indiana, united states.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the people of United States | are known as | Americans | - | - | - |
| #1 | the language of United States | is | Spanish | - | - | - |
| #2 | United States | is the location of | the city of Angola, Indiana | - | - | - |
| #3 | the city of Angola, Indiana | is part of | Steuben County, Indiana | - | - | - |
| #4 | Steuben County, Indiana | is in | United States | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the people of United States | are known as | Americans | - | - | - |
| #1 | the language of United States | is | Spanish | - | - | - |
| #2 | United States | is the location of | the city of Angola, Indiana | - | - | - |
| #3 | Angola, Indiana | is part of | Steuben County, Indiana | - | - | - |
| #4 | Steuben County, Indiana | is in | United States | - | - | - |
| #5 | the city of Angola, Indiana | is in | Steuben County, Indiana | - | - | - |
| #6 | the city of Angola, Indiana | is in | United States | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | the people of United States | are known as | Americans | - | - | - |
| #1 | the language of United States | is | Spanish | - | - | - |
| #2 | United States | is the location of | the city of Angola, Indiana | - | - | - |
| #3 | the city of Angola, Indiana | is part of | Steuben County, Indiana | - | - | - |
| #4 | Steuben County, Indiana | is in | United States | - | - | - |"
baseline.txt,127,baku is the capital of azerbaijan where the leader is artur rasizade and the capital city is baku. the country is the location of the baku turkish martyrs memorial which is dedicated to the ottoman army soldiers killed in the battle of baku.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Baku | is | the capital | of Azerbaijan | where | #1 |
| #1 | the leader | is | Artur Rasizade | - | and | the capital city is Baku |
| #2 | Azerbaijan | is | the location | of the Baku Turkish Martyrs Memorial | - | - |
| #3 | the Baku Turkish Martyrs Memorial | is dedicated | to the Ottoman army soldiers | - | - | - |
| #4 | the Ottoman army soldiers | were killed | - | in the Battle of Baku | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | baku | is the capital | - | of azerbaijan | where | #1 |
| #1 | azerbaijan | has leader | artur rasizade | - | and | the capital city is baku |
| #2 | azerbaijan | is the location | the baku turkish martyrs memorial | - | - | - |
| #3 | the baku turkish martyrs memorial | is dedicated | - | to the ottoman army soldiers | - | killed in the battle of baku |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Baku | is | the capital | of Azerbaijan | where | #1 |
| #1 | the leader | is | Artur Rasizade | - | and | the capital city is Baku |
| #2 | the country | is | the location | of the Baku Turkish Martyrs Memorial | - | - |
| #3 | the Baku Turkish Martyrs Memorial | is dedicated | to the Ottoman army soldiers | - | - | - |
| #4 | the Ottoman army soldiers | were killed | - | in the Battle of Baku | - | - |"
baseline.txt,128,baku is the capital of azerbaijan where the legislature is the national assembly and the leader is prime minister artur rasizade. the capital city is baku and the legislature is the national assembly.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | baku | is | the capital | of azerbaijan | - | - |
| #1 | baku | is | the capital city | - | - | - |
| #2 | the legislature | is | the national assembly | - | where | in baku |
| #3 | the leader | is | prime minister artur rasizade | - | where | in baku |
| #4 | the capital city | is | baku | - | - | - |
| #5 | the legislature | is | the national assembly | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | baku | is | the capital | of azerbaijan | where | #1 |
| #1 | the legislature | is | the national assembly | - | and | #2 |
| #2 | the leader | is | prime minister artur rasizade | - | - | - |
| #3 | the capital city | is | baku | - | - | - |
| #4 | the legislature | is | the national assembly | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Baku | is | the capital | of Azerbaijan | where | #1, #2 |
| #1 | the legislature | is | the National Assembly | - | - | - |
| #2 | the leader | is | Prime Minister Artur Rasizade | - | - | - |
| #3 | the capital city | is | Baku | - | - | - |
| #4 | the legislature | is | the National Assembly | - | - | - |"
baseline.txt,129,"the ataturk monument is located in izmir, turkey, where the largest city is istanbul and the leader is ahmet davutoglu. the largest city in turkey is istanbul.","| id | sbj             | pred     | obj_d            | obj_i | sig  | adv/cl/comp/sent          |
|----|-----------------|----------|------------------|-------|------|---------------------------|
| #0 | the Ataturk monument | is located | -                | in Izmir, Turkey | -    | -                         |
| #1 | Izmir, Turkey    | is located | -                | in   | where | the largest city is Istanbul and the leader is Ahmet Davutoglu |
| #2 | Istanbul        | is        | the largest city | in Turkey | -    | -                         |
| #3 | Ahmet Davutoglu | is        | the leader       | of Turkey | -    | -                         |","| id | sbj             | pred        | obj_d       | obj_i | sig  | adv/cl/comp/sent        |
|----|-----------------|-------------|-------------|-------|------|-------------------------|
| #0 | the Ataturk monument | is located | -           | in Izmir, Turkey | -    | -                       |
| #1 | Izmir, Turkey   | is located  | -           | in   | where | the largest city is Istanbul and the leader is Ahmet Davutoglu |
| #2 | Turkey          | has largest city | Istanbul | -    | -    | -                       |
| #3 | Turkey          | has leader  | Ahmet Davutoglu | -    | -    | -                       |
| #4 | Turkey          | has largest city | Istanbul | -    | -    | -                       |","| id | sbj               | pred       | obj_d       | obj_i | sig  | adv/cl/comp/sent     |
|----|-------------------|------------|-------------|-------|------|----------------------|
| #0 | the Ataturk monument | is located | -           | in Izmir, Turkey | -    | -                    |
| #1 | Izmir, Turkey       | is located | -           | in   | Turkey | -                    |
| #2 | Turkey              | has largest city | Istanbul | -    | -    | -                    |
| #3 | Turkey              | has leader | Ahmet Davutoglu | -    | -    | -                    |
| #4 | Istanbul            | is          | the largest city | -    | in   | Turkey               |
| #5 | Turkey              | has largest city | Istanbul | -    | -    | -                    |"
baseline.txt,130,"the awh engineering college is located in kuttikkattoor, kerala. it was established in 2001 and it has 250 academic staff. kerala has mahe, country to its northwest.","| id | sbj                   | pred        | obj_d          | obj_i | sig | adv/cl/comp/sent         |
|----|-----------------------|-------------|----------------|-------|-----|--------------------------|
| #0 | the awh engineering college | is located in | kuttikkattoor, kerala | -     | -   | -                        |
| #1 | the awh engineering college | was established | -              | in   | 2001 | -                        |
| #2 | the awh engineering college | has            | 250 academic staff | -     | -   | -                        |
| #3 | kerala                | has            | mahe, country  | to its northwest | -   | -                        |","| id | sbj                         | pred          | obj_d          | obj_i | sig | adv/cl/comp/sent         |
|----|-----------------------------|---------------|----------------|-------|-----|--------------------------|
| #0 | the awh engineering college | is located in | kuttikkattoor  | -     | -   | -                        |
| #1 | the awh engineering college | is located in | kerala         | -     | -   | -                        |
| #2 | the awh engineering college | was established | -             | in    | -   | 2001                     |
| #3 | the awh engineering college | has           | 250 academic staff | - | -   | -                        |
| #4 | kerala                      | has           | mahe, country  | to its northwest | -   | -               |","| id | sbj                    | pred          | obj_d          | obj_i | sig | adv/cl/comp/sent              |
|----|------------------------|---------------|----------------|-------|-----|-------------------------------|
| #0 | the awh engineering college | is located in | kuttikkattoor, kerala | -     | -   | -                             |
| #1 | the awh engineering college | was established | -              | in   | 2001 | -                             |
| #2 | the awh engineering college | has            | 250 academic staff | -     | -   | -                             |
| #3 | kerala                 | has            | mahe, country  | to its northwest | -   | -                             |"
baseline.txt,131,"awh engineering college is located in kerala, india. the largest city in india is mumbai and the leader is kochi. the largest city in india is mumbai.","# Output
| id | sbj                | pred      | obj_d  | obj_i | sig | adv/cl/comp/sent        |
|----|--------------------|-----------|--------|-------|-----|-------------------------|
| #0 | awh engineering college | is located | -      | in kerala, india | -   | -                       |
| #1 | the largest city in india | is         | mumbai | -     | -   | -                       |
| #2 | the leader of kochi     | is         | -      | -     | -   | the largest city in india is mumbai |","| id | sbj                | pred    | obj_d  | obj_i | sig | adv/cl/comp/sent        |
|----|--------------------|---------|--------|-------|-----|-------------------------|
| #0 | awh engineering college | is located | -      | in kerala, india | -   | -                         |
| #1 | the largest city in india | is       | mumbai | -   | -   | -                         |
| #2 | the leader of kochi     | is       | -      | -   | -   | -                         |","| id | sbj                | pred        | obj_d  | obj_i | sig | adv/cl/comp/sent       |
|----|--------------------|-------------|--------|-------|-----|------------------------|
| #0 | awh engineering college | is located | -      | in kerala, india | -   | -                      |
| #1 | the largest city in india | is         | mumbai | -    | -   | -                      |
| #2 | the leader          | is          | kochi  | -     | in  | the largest city in india |"
baseline.txt,132,the school of business and social sciences at aarhus university which is affiliated with the european university association is located in the city of aarhus which has the has to its west to its west. aarhus has the has to its west to its west.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the school of business and social sciences | is located | - | in the city of Aarhus | - | - |
| #1 | the school of business and social sciences | is affiliated | - | with the European University Association | - | - |
| #2 | the school of business and social  sciences | is part of | Aarhus University | - | - | - |
| #3 | the city of Aarhus | has | the has | to its west | - | - |
| #4 | the city of Aarhus | has | the has | to its west | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the school of business and social sciences | is located | - | in the city of Aarhus | - | - |
| #1 | the school of business and social sciences | is affiliated | - | with the European University Association | - | - |
| #2 | the city of Aarhus | has | the has | to its west | - | - |
| #3 | Aarhus | has | the has | to its west | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the school of business and social sciences | is located | - | in the city of Aarhus | - | - |
| #1 | the school of business and social sciences | is affiliated | - | with the European University Association | - | - |
| #2 | the city of Aarhus | has | the has | to its west | - | - |
| #3 | Aarhus | has | the has | to its west | - | - |"
baseline.txt,133,"baymax, a character in big hero 6, was created by steven t seagle and the american, duncan rouleau.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | baymax | was created by | steven t seagle and duncan rouleau | - | - | - |
| #1 | duncan rouleau | is | the american | - | - | - |
| #2 | baymax | is a character in | big hero 6 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | baymax | was created by | steven t seagle and duncan rouleau | - | - | - |
| #1 | duncan rouleau | is | the american | - | - | - |
| #2 | baymax | is a character in | big hero 6 | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | baymax | was created by | steven t seagle and duncan rouleau | - | - | - |
| #1 | baymax | is a character in | big hero 6 | - | - | - |
| #2 | duncan rouleau | is | the american | - | - | - |
| #3 | steven t seagle and duncan rouleau | created | baymax | - | - | - |"
baseline.txt,134,"the manager of a. c. lumezzane is stuart parker, who is a member of the chesterfield f. c. and is a member of the chesterfield f. c. and is a member of the portugal national football team.","| id | sbj                | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------------|-------|-------|-----|------------------|
| #0 | Stuart Parker      | is manager  | -     | of A. C. Lumezzane | -   | -                |
| #1 | Stuart Parker      | is member   | -     | of Chesterfield F. C. | -   | -                |
| #2 | Stuart Parker      | is member   | -     | of Portugal national football team | -   | -                |","| id | sbj               | pred       | obj_d                              | obj_i | sig | adv/cl/comp/sent |
|----|-------------------|------------|------------------------------------|-------|-----|-----------------|
| #0 | Stuart Parker     | is manager | -                                  | of A. C. Lumezzane | -   | -               |
| #1 | Stuart Parker     | is member  | -                                  | of Chesterfield F. C. | -   | -               |
| #2 | Stuart Parker     | is member  | -                                  | of the Portugal national football team | -   | -               |","| id | sbj                | pred       | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|--------------------|------------|-------|-------|-----|------------------|
| #0 | Stuart Parker      | is manager  | -     | of A. C. Lumezzane | -   | -                |
| #1 | Stuart Parker      | is member   | -     | of Chesterfield F. C. | -   | -                |
| #2 | Stuart Parker      | is member   | -     | of Portugal national football team | -   | -                |"
baseline.txt,135,"the manager of aek athens f. c. is stuart parker, who is in the rb leipzig club and is in the rb leipzig club. he is in the chelsea f. c. club.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Stuart Parker | is | the manager of AEK Athens F.C. | - | - | - |
| #1 | Stuart Parker | is in | the RB Leipzig club | - | - | - |
| #2 | Stuart Parker | is in | the Chelsea F.C. club | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Stuart Parker | is | the manager | of AEK Athens F.C. | - | - |
| #1 | Stuart Parker | is in | the RB Leipzig club | - | - | - |
| #2 | Stuart Parker | is in | the Chelsea F.C. club | - | - | - |
| #3 | AEK Athens F.C. | has manager | Stuart Parker | - | - | - |
| #4 | RB Leipzig club | has | Stuart Parker | - | - | - |
| #5 | Chelsea F.C. club | has | Stuart Parker | - | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | Stuart Parker | is | the manager of AEK Athens F.C. | - | - | - |
| #1 | Stuart Parker | is in | the RB Leipzig club | - | - | - |
| #2 | Stuart Parker | is in | the Chelsea F.C. club | - | - | - |
| #3 | the manager of AEK Athens F.C. | is | Stuart Parker | - | - | - |
| #4 | AEK Athens F.C. | has manager | Stuart Parker | - | - | - |"
baseline.txt,136,"the ground of a. s. gubbio 1910 is located in italy, where the capital is rome and the leader is sergio mattarella. italian is the official language of the italian people.","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the ground of a. s. gubbio 1910 | is located | - | in Italy | - | - |
| #1 | Italy | has capital | Rome | - | - | - |
| #2 | Italy | has leader | Sergio Mattarella | - | - | - |
| #3 | Italian | is the official language | - | of the Italian people | - | - |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | the ground of a. s. gubbio 1910 | is located | - | in Italy | - | - |
| #1 | Italy | has capital | Rome | - | - | - |
| #2 | Italy | has leader | Sergio Mattarella | - | - | - |
| #3 | Italian | is the official language | - | of the Italian people | - | - |","| id | sbj                | pred          | obj_d            | obj_i | sig  | adv/cl/comp/sent          |
|----|--------------------|---------------|------------------|-------|------|---------------------------|
| #0 | the ground of a. s. gubbio 1910 | is located | - | in Italy | - | - |
| #1 | Italy              | has capital   | Rome             | -     | -    | -                         |
| #2 | Italy              | has leader    | Sergio Mattarella| -     | -    | -                         |
| #3 | Italian            | is            | the official language | - | of  | the Italian people        |"
baseline.txt,137,bhajji is from the karnataka region of india. the main ingredients are gram flour and vegetables.,"| id | sbj   | pred      | obj_d          | obj_i | sig | adv/cl/comp/sent |
|----|-------|-----------|----------------|-------|-----|------------------|
| #0 | bhajji | is from   | the Karnataka region | of India | -   | -                |
| #1 | bhajji | has main ingredients | gram flour and vegetables | -     | -   | -                |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|------------------|
| #0 | bhajji | is from | the Karnataka region | of India | - | - |
| #1 | bhajji | has main ingredients | gram flour and vegetables | - | - | - |","| id | sbj    | pred        | obj_d         | obj_i | sig | adv/cl/comp/sent        |
|----|--------|-------------|---------------|-------|-----|-------------------------|
| #0 | bhajji | is from     | -             | -     | -   | the Karnataka region of India |
| #1 | bhajji | has main ingredients | gram flour and vegetables | - | - | - |"
baseline.txt,138,batchoy is eaten in the philippines where philippine spanish is spoken and the chinese filipino are an ethnic group. the language spoken in the country is philippine spanish and the chinese filipino.,"| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | batchoy | is eaten | - | in the Philippines | where | #1 and #2 |
| #1 | Philippine Spanish | is spoken | - | in the Philippines | - | - |
| #2 | the Chinese Filipino | are | an ethnic group | - | - | - |
| #3 | the language | spoken | - | in the country | is | Philippine Spanish and the Chinese Filipino |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
|----|-----|------|-------|-------|-----|-----------------|
| #0 | batchoy | is eaten | - | in the Philippines | - | - |
| #1 | Philippine Spanish | is spoken | - | in the Philippines | where | batchoy is eaten |
| #2 | Chinese Filipino | are | an ethnic group | - | - | - |
| #3 | language | spoken | - | in the Philippines | is | Philippine Spanish and the Chinese Filipino |","| id | sbj | pred | obj_d | obj_i | sig | adv/cl/comp/sent |
| - | - | - | - | - | - | - |
| #0 | batchoy | is eaten | - | in the Philippines | - | - |
| #1 | Philippine Spanish | is spoken | - | in the Philippines | where | batchoy is eaten |
| #2 | Chinese Filipino | are | an ethnic group | - | - | - |
| #3 | Philippine Spanish | is spoken | - | in the country | - | - |
| #4 | Chinese Filipino | is spoken | - | in the country | - | - |"
